,vacancyTitle,conceptUri
1709,BRAND MARKETING ASSISTANT,http://data.europa.eu/esco/occupation/e01719f4-d7dd-42fe-b504-93128520f84a
1710,ADVERTISING & PROMOTIONS EXECUTIVE,http://data.europa.eu/esco/occupation/e01719f4-d7dd-42fe-b504-93128520f84a
1711,Branding Strategist ,http://data.europa.eu/esco/occupation/e01719f4-d7dd-42fe-b504-93128520f84a
1712,Senior Account Director ,http://data.europa.eu/esco/occupation/e01719f4-d7dd-42fe-b504-93128520f84a
1713,Marketing Strategist cum Content Creator,http://data.europa.eu/esco/occupation/e01719f4-d7dd-42fe-b504-93128520f84a
1714,Advertising Specialist,http://data.europa.eu/esco/occupation/e01719f4-d7dd-42fe-b504-93128520f84a
1715,Advertising specialists,http://data.europa.eu/esco/occupation/e01719f4-d7dd-42fe-b504-93128520f84a
1716,Brand Marketing Executive ,http://data.europa.eu/esco/occupation/e01719f4-d7dd-42fe-b504-93128520f84a
1717,Facial Therapist,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1718,AESTHETICIAN,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1719,Beautician,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1720,Beautician Therapist,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1721,JURU ESTETIK/BEAUTICIAN,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1722,Beautician / Clinic Assistant,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1723,BEAUTICIAN/BEAUTY ADVISOR/BEAUTY THERAPIST,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1724,vacancy beautician and consultant ,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1725,SENIOR BEAUTICIAN,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1726,Beauty Consultant,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1727,beauty assistant,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1728,Beautician ,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1729,Beauty Therapist,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1730,Skin Therapist Trainee ,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1731,Beautician - Wangsa Maju,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1732,Beautician - Shah Alam Seksyen 7,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1733,Beautician - Melaka,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1734,1.Aesthetic Consultant Cum Beautician,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1735,Spa Therapist / Beautician,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1736,BEAUTICIAN / THERAPHIST,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1737,BEAUTICIAN / THERAPHIST (INTERNSHIP),http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1738,1.Skin Care Advisor Cum Admin,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1739,Skincare Solution Specialist - Beautician,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1740,Beautician cum Retail Asst,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1741,Beautician Cum Sales Assistance,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1742,Beautician Instructor Cum Advisor,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1743,AESTHETICIAN THERAPIST,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1744,assistant,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1745,Beautician / Therapist,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1746,BEAUTICIAN,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1747,BEAUTY THERAPIST,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1748,MAKEUP ARTIST ,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1749,MULTITASK BEAUTICIAN,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1750,Beautician - Estetika Medispa Gong Badak ,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1751,JUNIOR BEAUTY CONSULTANT,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1752,Beauty beginner,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1753,Beauty Trainee,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
1754,Outbound Call Centre (Telesales),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1755,Chat Support -Mandarin Speaker,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1756,Customer Service Officer l Support Taiwan & Hong Kong,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1757,Banking Customer Service (Salary Up to 5K / Fresh Graduate),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1758,CRM Developer,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1759,Client Account Manager for Customized/Plastic Packaging - 2 ,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1760,Order Management Executive (Vietnamese Speaker),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1761,Customer Relation Unit,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1762,ecommerce customer service admin,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1763,Customer Service Associate - Vietnamese Speaker,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1764,Guest Communication Assistant manager,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1765,Customer Service Executive (Ref. IRAW),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1766,Customer Service Manager / Executive,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1767,CUSTOMER SERVICE EXECUTIVE FREIGHT FORWARDING,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1768,Microsoft Dynamics CRM Developers,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1769,CLIENT SERVICES EXECUTIVE,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1770,client relation,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1771,Technical Customer Support- Spanish Language,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1772,Digital Advertising Account Executive,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1773,Client Service Associate ,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1774,Service Officer (Cleaning),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1775,Customer Care Professional - Japanese speaker,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1776,Account Protection Specialist,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1777,Customer Experience Associate (Vietnamese Speaker),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1778,TERRITORY LEADER,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1779,General assistant,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1780,  Order Management Executive (Korean Speaker),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1781,Client Relations Executive (Sales Dept),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1782,Customer Support,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1783,Homestay Assistant Duty Manager,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1784,Immediately Joining l Customer Service l Call Centre,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1785,Front Desk Associate,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1786,Customer Onboarding Specialist,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1787, Native Vietnamese Client Service Associate,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1788,"Director, Client Leadership",http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1789,OPERATIONS - SUPPORT ASSISTANT,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1790,Client Relations Officer,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1791,SNS Chat Support - Mandarin,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1792,Customer Service Representative (Bahasa Indonesia speaker),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1793,Marketing Support Executive,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1794,Customer Care Coordinator,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1795,CUSTOMER SERVICE EXEC / CUSTOMER EXPERIENCE EXEC,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1796,  Order Management Executive (Thai speaker),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1797,Customer Success Associate,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1798,Assistant Customer Relationship Manager,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1799,IT Service & Support,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1800,Customer Service Executive (24/7 shift) @ MNC,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1801,Immediate Vacancy for Resident Care Representative,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1802,Customer Support Specialist (Cantonese Speaking),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1803,Assistant Manager CRM Digital Marketing Hub,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1804,Customer Success Executive ,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1805,Assistant Manager (Native Japanese only),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1806,DISTRIBUTION & CUSTOMER SERVICE EXECUTIVES/OFFICERS ,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1807,FORWARDING EXECUTIVE,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1808,Customer Care (BLOOMTHIS),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1809,Senior Customer Care Support Officer (Vietnam Speaker),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1810,Seller Support Associate (Handle China Market) - PJ,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1811,Customer Service Executive (Nutrition),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1812,CUSTOMER SERVICES SPECIALIST,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1813,Account  Executive / Senior Executive - Freight ,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1814,Process executive,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1815,Business Services Executive @i-City,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1816,Business Development - Seller ,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1817,CLIENT SERVICE,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1818,Customer Service Relation cum Marketing Executive,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1819,Senior Regional Recruitment Executive,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1820,Customer Support Executive - Native Hindi / Urdu,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1821,VIP Customer Service Representative ,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1822,Supervisor Customer Service ,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1823,CUSTOMER CARE EXECUTIVE,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1824,Customer Relationship,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1825,"Project Leader, Palm Oil Engagement Team",http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1826,Customer Success / On-boarding Specialist,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1827,Customer Service Attendant,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1828,IMMEDIATE HIRING!! Customer Service Exec @ Cyberjaya,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1829,CUSTOMER CARE LEADER,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1830,Customer Support Specialist - Supporting Hong Kong,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1831,In House Sales Support Executive,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1832,SENIOR CUSTOMER SERVICE EXECUTIVE,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1833,Senior Executive - Bumiputera Relations,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1834,CUSTOMER SUPPORT ONLINE,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1835,Client relations manager,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1836,Customer Service Manager_Korean Speaking,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1837,Travel Centre Consultant ,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1838,Customer Service - Mandarin Speaker,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1839,Remote Assistance Clerk ( Work Online),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1840,Customer Service Executive (Telecommunication),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1841,Customer Service Executive / Officer,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1842,Customer Support Executive - (APAC Market),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1843,After-Sales Executive,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1844,PROJECT MANAGER/ASSISTANT PROJECT MANAGER [JOHOR BAHRU],http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1845,Associate Client Manager,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1846,CUSTOMER EXPERIENCE SPECIALIST,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1847,Customer Service Executive (non Malaysian/Expatriates),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1848,Junior Executive - Customer Excellence ,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1849,Customer Service Specialist (US market),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1850,CLIENT SERVICING EXECUTIVE,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1851,ASSISTANT OPERATION,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1852,CUSTOMER CARE OFFICER,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1853,"Associate, Investor Services",http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1854,Vendor Operation Manager,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1855,HR Customer Service Rep (Thailand Speaker),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1856,Manager CRM and Digital Marketing,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1857,Customer Relations Executive,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1858,Customer Service (Cyberjaya),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1859,Banking Customer Service (Salary Up to 5K /Fresh Grad/Exp),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1860,Customer Services Executive,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1861,Client Engagement Executive (Mandarin Speaker),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1862,Customer Service Support (Malaysian / Native - THAI Speaker),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1863,Customer Service (Japanese Speaking),http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
1864,Business Partnership,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1865,BUSINESS DEVELOPMENT EXECUTIVE ,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1866,"Business Development, Senior Executive",http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1867,Business Development Trainees / Interns,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1868,Business and Marketing Apprentice,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1869,Sale Team,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1870,B2B Intern,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1871,Business Development Rep China,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1872,Business Development Specialist,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1873,Assistant Manager Business Development,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1874,Business Development Personnel,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1875,Business Development (Operation),http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1876,Business Development (Senior Executive),http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1877,Business Development Officer,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1878,Business Development Officer ,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1879,Business Developmenet Executive,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1880,Business Affiliate & Partnership,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1881,Business Development and Digital Marketing Specialist,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1882,Partnership and Business Development Executive,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1883,BUSINESS DEV EXECUTIVE,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1884,Client Liaison Officer,http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
1885,"Manager, Project",http://data.europa.eu/esco/occupation/4163b31e-440b-4991-b5c3-48d0515250ef
